stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,flag_max,min,flag_min,prcp,flag_prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
718740,99999,2019,03,13,-5.2,11,-10.7,11,1010.1,11,1009.4,11,999.9,0,5.4,11,15.9,999.9,2.5,,-15.2,,0.0,G,999.9,0,0,0,0,0,0
718429,99999,2019,08,12,45.7,11,45.7,11,1010.0,11,9999.9,0,0.8,11,8.3,11,9.9,999.9,48.2,*,44.6,*,99.99,,999.9,1,1,0,0,0,0
041830,99999,2019,01,14,24.8,15,16.8,11,1005.0,14,9999.9,0,999.9,0,13.2,15,28.9,999.9,29.5,,16.2,,0.0,I,999.9,0,0,0,0,0,0
868790,99999,2019,03,13,77.4,11,72.5,11,1013.1,11,1009.6,11,999.9,0,1.1,11,2.9,999.9,80.4,,75.7,,0.0,I,999.9,0,0,0,0,0,0
718437,99999,2019,04,12,33.5,11,25.1,11,1010.2,11,9999.9,0,12.2,11,5.7,11,11.1,999.9,42.8,*,23.0,*,0.0,I,999.9,0,0,0,0,0,0
409420,99999,2019,04,01,50.5,11,30.9,11,1010.9,11,779.0,11,26.4,11,5.3,11,7.8,999.9,72.1,,43.9,*,0.0,E,999.9,0,0,0,0,0,0
870220,99999,2019,02,21,87.7,11,72.4,11,1004.6,11,955.8,11,6.0,11,1.9,11,5.1,999.9,97.9,*,70.3,,0.0,I,999.9,0,0,0,0,0,0
475920,99999,2019,03,13,47.0,11,35.4,11,1003.8,11,998.6,11,11.5,11,12.5,11,21.0,999.9,54.9,*,37.4,,0.0,H,999.9,0,1,1,0,0,0
710349,99999,2019,06,24,35.1,11,34.8,11,999.4,11,9999.9,0,0.7,11,17.6,11,21.0,29.9,35.6,*,33.8,*,99.99,,999.9,1,1,0,0,0,0
619970,99999,2019,08,26,35.1,11,26.5,11,999.9,11,982.0,11,999.9,0,25.3,11,31.9,44.9,38.8,,33.6,,0.0,I,999.9,0,0,0,0,0,0
711060,94234,2019,01,13,47.4,11,45.1,11,1019.3,11,9999.9,0,9.1,11,4.7,11,8.9,15.9,50.0,*,42.8,*,99.99,,999.9,1,1,0,0,0,0
710435,99999,2019,07,12,50.7,11,38.2,11,1013.5,11,9999.9,0,23.2,11,4.4,11,8.0,999.9,59.0,*,44.6,*,0.0,I,999.9,0,0,0,0,0,0
911977,21508,2019,03,13,50.8,11,46.9,11,1016.4,11,9999.9,0,9.4,11,3.7,11,7.0,999.9,68.0,,35.6,,0.08,A,999.9,0,1,0,0,0,0
719194,99999,2019,02,20,-23.1,11,-29.7,11,1012.7,11,9999.9,0,10.5,11,16.4,11,19.0,25.1,-16.6,*,-27.4,*,0.0,I,999.9,0,0,0,0,0,0
869210,99999,2019,07,18,54.0,11,47.8,11,1028.4,11,913.0,11,999.9,0,5.7,11,8.0,20.6,62.1,,49.5,,0.0,I,999.9,0,0,0,0,0,0
817320,99999,2019,03,13,74.4,11,72.8,11,1010.9,11,1008.6,11,999.9,0,0.0,11,999.9,999.9,75.4,,73.8,,0.0,I,999.9,0,0,0,0,0,0
915740,99999,2019,06,30,73.4,11,64.1,11,1014.9,11,1014.2,11,999.9,0,17.7,11,19.8,25.6,75.2,,71.4,,0.0,I,999.9,0,0,0,0,0,0
867430,99999,2019,01,24,91.0,11,62.1,11,1013.1,11,991.9,11,999.9,0,7.6,11,10.7,20.4,97.0,,83.5,,0.0,I,999.9,0,0,0,0,0,0
719104,99999,2019,05,14,39.4,11,32.5,11,1005.2,11,9999.9,0,15.0,11,14.4,11,20.0,21.0,41.0,*,37.4,*,99.99,,999.9,0,1,0,0,0,0
719104,99999,2019,06,14,39.2,11,34.6,11,1008.2,11,9999.9,0,15.0,11,15.4,11,18.1,22.0,42.8,*,35.6,*,99.99,,999.9,0,1,0,0,0,0
722104,92806,2019,04,23,71.8,11,57.2,11,1019.8,11,1019.6,11,10.0,11,5.6,11,8.0,999.9,79.0,*,68.0,*,0.0,G,999.9,0,0,0,0,0,0
877840,99999,2019,02,23,72.1,11,37.3,11,1005.4,11,1003.0,11,18.6,11,11.5,11,22.0,999.9,77.9,*,48.2,,0.0,I,999.9,0,0,0,0,0,0
719575,99999,2019,03,05,8.9,11,2.7,11,1023.4,11,9999.9,0,15.0,11,6.1,11,8.0,15.0,26.6,*,3.2,*,0.0,I,999.9,0,0,0,0,0,0
719575,99999,2019,03,23,18.1,11,9.4,11,1019.6,11,9999.9,0,15.0,11,16.4,11,20.0,28.9,21.2,*,15.8,*,0.0,I,999.9,0,0,0,0,0,0
719575,99999,2019,08,20,43.1,11,36.9,11,1016.0,11,9999.9,0,12.6,11,7.7,11,11.1,15.9,50.0,*,35.6,*,0.0,I,999.9,1,0,0,0,0,0
701170,26634,2019,05,18,29.4,11,28.9,11,1003.6,11,993.3,10,5.9,11,23.0,11,28.0,999.9,30.2,*,28.2,*,99.99,,999.9,0,1,1,0,0,0
867820,99999,2019,03,20,75.3,11,69.2,11,1008.8,11,914.6,11,999.9,0,2.5,11,10.5,26.4,86.5,,69.3,,0.0,I,999.9,0,0,0,0,0,0
867520,99999,2019,08,14,77.0,11,50.9,11,1019.1,11,943.7,11,999.9,0,5.9,11,7.4,16.3,86.4,,61.3,,0.0,I,999.9,0,0,0,0,0,0
710513,27201,2019,04,30,15.8,11,13.0,11,1030.1,11,9999.9,0,13.2,11,9.9,11,12.0,999.9,21.2,*,10.4,*,0.0,I,999.9,1,0,0,0,0,0
710358,99999,2019,01,18,-8.3,11,-16.3,11,1031.8,11,9999.9,0,26.4,11,14.1,11,17.1,22.9,-7.6,*,-11.2,*,0.0,I,999.9,0,0,0,0,0,0
710358,99999,2019,01,23,-18.7,11,-24.6,11,1026.5,11,9999.9,0,40.0,11,6.5,11,8.9,999.9,-11.2,*,-27.4,*,0.0,I,999.9,0,0,0,0,0,0
710358,99999,2019,06,04,33.5,11,31.5,11,1016.3,11,9999.9,0,6.6,11,7.6,11,9.9,999.9,35.6,*,32.0,*,99.99,,999.9,1,0,1,0,0,0
710358,99999,2019,06,27,58.7,11,36.1,11,1023.6,11,9999.9,0,60.0,11,5.3,11,8.9,999.9,64.4,*,46.4,*,0.0,I,999.9,0,0,0,0,0,0
817100,99999,2019,03,13,74.1,11,70.9,11,1013.3,11,1012.1,11,999.9,0,2.6,11,6.6,21.2,76.6,,72.9,,0.0,I,999.9,0,0,0,0,0,0
710354,99999,2019,02,21,12.2,11,2.5,11,1024.2,11,9999.9,0,20.0,11,3.4,11,8.9,999.9,24.8,*,-2.2,*,0.0,I,999.9,0,0,0,0,0,0
710354,99999,2019,08,28,62.3,11,49.7,11,1015.8,11,9999.9,0,20.0,11,3.1,11,8.0,999.9,77.0,*,51.8,*,0.0,I,999.9,0,0,0,0,0,0
153370,99999,2019,03,13,35.2,12,28.8,11,1019.5,11,998.4,11,6.2,5,12.7,11,17.5,23.3,41.4,*,31.3,*,0.0,I,999.9,0,0,0,0,0,0
818300,99999,2019,08,03,91.4,11,60.6,11,1012.8,11,979.7,11,999.9,0,5.2,11,7.4,16.9,98.1,,75.9,,0.0,I,999.9,0,0,0,0,0,0
994180,99999,2019,06,24,54.5,11,46.6,11,1018.1,11,1016.2,11,999.9,0,11.2,11,15.9,999.9,57.4,*,52.5,*,0.0,I,999.9,0,0,0,0,0,0
869880,99999,2019,05,12,62.8,11,58.7,11,1017.7,11,1012.8,11,999.9,0,1.9,11,4.7,13.2,70.7,,60.3,,0.0,I,999.9,0,0,0,0,0,0
719485,99999,2019,05,20,37.1,11,31.0,11,1022.6,11,9999.9,0,15.0,11,12.4,11,15.0,999.9,42.8,*,33.8,*,0.0,I,999.9,0,0,0,0,0,0
718864,99999,2019,01,01,25.6,11,18.4,11,1029.9,11,9999.9,0,24.1,11,1.7,11,4.1,999.9,30.2,*,23.0,*,0.0,I,999.9,0,0,0,0,0,0
818270,99999,2019,06,03,84.6,11,71.9,11,1014.3,11,1005.7,11,999.9,0,2.4,11,4.1,12.2,91.0,,72.7,,0.0,I,999.9,0,0,0,0,0,0
711290,99999,2019,05,17,46.2,11,19.9,11,1015.9,11,9999.9,0,15.0,11,9.0,11,15.0,19.0,64.4,*,37.4,*,0.0,I,999.9,0,0,0,0,0,0
712060,99999,2019,01,08,32.0,11,17.1,11,1018.6,11,9999.9,0,10.6,11,5.9,11,9.9,28.0,35.6,*,26.6,*,99.99,,999.9,0,0,1,0,0,0
712060,99999,2019,02,03,5.2,11,-19.1,11,1018.9,11,9999.9,0,15.0,11,17.2,11,25.1,44.1,14.0,*,1.4,*,0.0,I,999.9,0,0,0,0,0,0
712060,99999,2019,03,09,35.3,11,16.8,11,1019.4,11,9999.9,0,15.0,11,4.2,11,8.9,999.9,46.4,*,19.4,*,0.0,I,999.9,0,0,0,0,0,0
710934,99999,2019,05,23,39.0,11,31.8,11,1016.1,11,9999.9,0,13.7,11,9.1,11,21.0,28.0,41.0,*,33.8,*,99.99,,999.9,0,1,1,0,0,0
869430,99999,2019,07,08,53.7,11,33.5,11,1026.0,11,916.2,11,999.9,0,3.0,11,7.2,16.1,67.8,,32.9,,0.0,I,999.9,0,0,0,0,0,0
710944,99999,2019,01,30,-38.0,11,-45.6,11,1025.4,11,9999.9,0,15.0,11,2.3,11,5.1,999.9,-36.4,*,-40.0,*,0.0,I,999.9,0,0,0,0,0,0
710944,99999,2019,03,12,-6.9,11,-13.8,11,1010.7,11,9999.9,0,25.5,11,10.7,11,12.0,17.1,-4.0,*,-9.4,*,0.0,I,999.9,0,0,0,0,0,0
710944,99999,2019,08,05,47.1,11,39.2,11,1015.6,11,9999.9,0,15.0,11,11.6,11,14.0,18.1,53.6,*,44.6,*,0.0,I,999.9,1,0,0,0,0,0
867790,99999,2019,03,13,69.8,11,65.1,11,1015.9,11,911.7,11,999.9,0,5.2,11,6.8,999.9,71.4,,68.0,,0.0,I,999.9,0,0,0,0,0,0
819870,99999,2019,02,01,88.4,11,65.5,11,1009.7,11,976.8,11,999.9,0,0.9,11,9.1,19.0,97.9,,78.1,,0.0,I,999.9,0,0,0,0,0,0
998173,99999,2019,03,13,53.3,11,43.2,11,1016.4,11,9999.9,0,999.9,0,13.6,11,22.9,999.9,55.8,*,51.6,*,0.0,I,999.9,0,0,0,0,0,0
866390,99999,2019,03,13,81.3,11,76.3,11,1012.9,11,1009.2,11,999.9,0,6.5,11,9.3,16.5,83.5,,79.9,,0.0,I,999.9,0,0,0,0,0,0
718434,99999,2019,03,06,5.2,11,-3.7,11,1023.2,11,9999.9,0,25.0,11,4.5,11,9.9,19.0,17.6,*,-5.8,*,0.0,I,999.9,0,0,0,0,0,0
718434,99999,2019,04,10,42.1,11,28.1,11,1015.6,11,9999.9,0,25.0,11,4.5,11,8.0,999.9,50.0,*,33.8,*,0.0,I,999.9,0,0,0,0,0,0
153880,99999,2019,03,13,35.6,12,25.9,11,1019.5,11,1009.1,11,6.2,4,4.2,11,11.7,21.4,51.8,*,26.6,*,0.0,I,999.9,0,0,0,0,0,0
718429,99999,2019,03,29,-6.9,11,-13.3,11,1009.0,11,9999.9,0,7.5,11,20.5,11,22.0,26.0,-0.4,*,-14.8,*,0.0,I,999.9,0,0,0,0,0,0
718429,99999,2019,04,10,12.9,11,7.1,11,1031.2,11,9999.9,0,15.0,11,15.5,11,19.0,25.1,19.4,*,1.4,*,0.0,I,999.9,0,0,0,0,0,0
718429,99999,2019,06,24,39.9,11,32.8,11,1016.2,11,9999.9,0,15.0,11,8.2,11,11.1,999.9,41.0,*,37.4,*,0.0,I,999.9,0,0,0,0,0,0
718429,99999,2019,07,03,40.2,11,35.6,11,1006.2,11,9999.9,0,14.8,11,13.4,11,15.9,20.0,42.8,*,37.4,*,99.99,,999.9,0,1,0,0,0,0
718429,99999,2019,08,16,50.2,11,46.4,11,1013.5,11,9999.9,0,15.5,11,4.7,11,9.9,999.9,53.6,*,44.6,*,0.0,I,999.9,0,0,0,0,0,0
866330,99999,2019,03,13,76.8,11,69.3,11,1011.8,11,960.9,11,999.9,0,2.0,11,2.5,999.9,84.4,,73.0,,0.0,I,999.9,0,0,0,0,0,0
175400,99999,2019,03,13,61.3,11,54.4,11,1009.0,11,1006.7,11,6.1,11,8.7,11,15.0,999.9,69.1,,55.0,,0.03,F,999.9,0,1,0,0,0,0
710348,99999,2019,01,01,36.6,11,25.6,11,1013.6,11,9999.9,0,28.6,11,10.7,11,17.1,22.0,39.2,*,30.2,*,0.0,I,999.9,0,0,0,0,0,0
710348,99999,2019,03,04,2.7,11,-13.2,11,1041.1,11,9999.9,0,32.7,11,1.0,11,2.9,999.9,23.0,*,-20.2,*,0.0,I,999.9,0,0,0,0,0,0
710435,99999,2019,02,09,28.2,11,22.3,11,1026.4,11,9999.9,0,12.2,11,13.6,11,18.1,32.1,33.8,*,12.2,*,99.99,,999.9,0,1,1,0,0,0
710435,99999,2019,04,24,18.3,11,13.5,11,1021.3,11,9999.9,0,1.0,11,4.6,11,7.0,999.9,19.4,*,15.8,*,99.99,,999.9,0,0,1,0,0,0
710435,99999,2019,05,25,48.2,11,40.0,11,1018.0,11,9999.9,0,21.4,11,4.7,11,7.0,999.9,51.8,*,41.0,*,99.99,,999.9,0,1,0,0,0,0
710435,99999,2019,06,18,56.7,11,37.9,11,1014.7,11,9999.9,0,25.0,11,6.3,11,8.9,15.0,66.2,*,46.4,*,0.0,I,999.9,0,0,0,0,0,0
719194,99999,2019,07,30,62.6,11,45.9,11,1012.7,11,9999.9,0,15.0,11,9.8,11,14.0,19.0,68.0,*,53.6,*,0.0,I,999.9,0,0,0,0,0,0
719194,99999,2019,08,23,52.5,11,45.3,11,996.2,11,9999.9,0,11.6,11,24.1,11,28.9,40.0,53.6,*,48.2,*,99.99,,999.9,0,1,0,0,0,0
869210,99999,2019,08,06,63.9,11,53.7,11,1026.8,11,913.6,11,999.9,0,4.3,11,7.2,20.6,75.2,,51.6,,0.0,I,999.9,0,0,0,0,0,0
043410,99999,2019,05,25,31.2,11,27.8,11,1021.5,11,1020.1,11,999.9,0,3.2,11,8.9,999.9,39.9,,23.7,,0.0,I,999.9,0,0,0,0,0,0
915740,99999,2019,05,25,76.2,11,63.4,11,1016.1,11,1015.4,11,999.9,0,16.8,11,20.4,27.0,77.9,,74.5,,0.0,I,999.9,0,0,0,0,0,0
915740,99999,2019,05,28,76.6,11,63.3,11,1015.6,11,1014.9,11,999.9,0,13.2,11,14.6,20.6,77.9,,75.0,,0.0,I,999.9,0,0,0,0,0,0
915740,99999,2019,06,14,75.1,11,62.6,11,1016.7,11,1016.0,11,999.9,0,13.7,11,19.4,25.3,77.2,,71.6,,0.0,I,999.9,0,0,0,0,0,0
868330,99999,2019,02,23,88.4,11,69.2,11,1007.2,11,998.4,11,999.9,0,4.8,11,8.7,18.6,98.2,,79.9,,0.0,I,999.9,0,0,0,0,0,0
719104,99999,2019,05,03,18.7,11,14.7,11,1019.8,11,9999.9,0,15.0,11,13.4,11,15.9,19.0,23.0,*,14.0,*,0.0,I,999.9,0,0,0,0,0,0
719104,99999,2019,06,18,34.9,11,34.8,11,1011.2,11,9999.9,0,1.0,11,8.5,11,11.1,999.9,35.6,*,33.8,*,99.99,,999.9,1,1,0,0,0,0
043900,99999,2019,04,26,34.1,11,18.8,11,1001.5,11,992.2,11,999.9,0,4.9,11,8.0,999.9,38.7,,29.8,,0.0,G,999.9,0,0,0,0,0,0
819540,99999,2019,07,23,76.2,11,62.8,11,1016.7,11,967.3,11,999.9,0,9.1,11,11.3,22.7,80.6,,68.7,,0.0,I,999.9,0,0,0,0,0,0
819540,99999,2019,08,11,81.0,11,58.8,11,1017.9,11,968.8,11,999.9,0,8.2,11,11.1,22.1,88.5,,61.5,,0.0,I,999.9,0,0,0,0,0,0
719575,99999,2019,01,17,-9.2,11,-14.3,11,1027.2,11,9999.9,0,15.0,11,7.1,11,8.9,999.9,-5.8,*,-23.8,*,0.0,I,999.9,0,0,0,0,0,0
719575,99999,2019,05,09,29.4,11,21.9,11,1022.0,11,9999.9,0,11.3,11,5.4,11,13.0,19.0,35.6,*,24.8,*,99.99,,999.9,0,0,1,0,0,0
719575,99999,2019,06,21,66.0,11,50.7,11,1018.4,11,9999.9,0,15.0,11,8.1,11,11.1,15.0,75.2,*,57.2,*,0.0,I,999.9,0,0,0,0,0,0
867920,99999,2019,05,09,85.5,11,67.9,11,1011.0,11,965.5,11,999.9,0,4.6,11,9.1,16.7,90.7,,76.6,,0.0,I,999.9,0,0,0,0,0,0
819550,99999,2019,03,13,70.5,11,68.9,11,1015.2,11,922.3,11,999.9,0,4.1,11,9.3,17.1,71.4,,69.6,,0.0,I,999.9,0,0,0,0,0,0
075700,99999,2019,04,26,56.6,11,40.5,11,1020.9,11,987.6,11,12.4,11,3.3,11,7.0,999.9,63.7,*,49.3,*,0.0,I,999.9,0,0,0,0,0,0
867560,99999,2019,03,13,71.2,11,67.1,11,1015.4,11,930.1,11,999.9,0,0.1,11,0.6,999.9,74.3,,69.6,,0.0,I,999.9,0,0,0,0,0,0
145540,99999,2019,07,20,81.6,11,61.0,11,1018.5,11,993.1,11,8.5,11,2.8,11,3.9,999.9,87.8,*,63.0,,0.0,G,999.9,0,0,0,0,0,0
710354,99999,2019,02,28,15.1,11,4.3,11,1021.2,11,9999.9,0,20.0,11,4.0,11,8.0,999.9,26.6,*,1.4,*,0.0,I,999.9,0,0,0,0,0,0
941500,99999,2019,06,30,76.9,11,70.4,11,1013.8,11,1007.7,11,999.9,0,11.9,11,17.1,999.9,82.4,,73.8,*,0.04,G,999.9,0,1,0,0,0,0
718794,99999,2019,01,22,28.2,11,18.7,11,1027.6,11,9999.9,0,15.5,11,9.8,11,13.0,28.9,30.2,*,24.8,*,99.99,,999.9,0,0,1,0,0,0
619680,99999,2019,06,11,80.9,11,72.1,11,1015.5,11,1015.0,11,999.9,0,2.8,11,8.0,14.8,87.8,,73.8,,0.0,I,999.9,0,0,0,0,0,0
619680,99999,2019,07,31,79.2,11,72.7,11,1014.9,11,1014.4,11,999.9,0,6.3,11,7.6,17.5,84.7,,74.8,,0.0,I,999.9,0,0,0,0,0,0
719574,99999,2019,01,09,-38.2,11,-46.2,11,1032.2,11,9999.9,0,13.6,11,1.6,11,5.1,999.9,-36.4,*,-40.0,*,99.99,,999.9,0,0,1,0,0,0
719574,99999,2019,04,20,25.5,11,18.9,11,1010.7,11,9999.9,0,35.0,11,4.4,11,6.0,999.9,37.4,*,14.0,*,0.0,I,999.9,0,0,0,0,0,0
719574,99999,2019,08,03,61.1,11,55.1,11,1004.6,11,9999.9,0,29.1,11,9.7,11,21.0,34.0,71.6,*,51.8,*,99.99,,999.9,0,1,0,0,0,0
028630,99999,2019,08,21,57.7,11,55.6,11,1012.9,11,1010.9,11,999.9,0,18.8,11,21.6,24.5,59.0,,57.4,,0.0,I,999.9,0,0,0,0,0,0
145370,99999,2019,05,09,53.0,11,51.3,11,1005.1,11,986.4,11,8.5,11,2.5,10,3.9,999.9,70.5,,49.5,,0.01,G,999.9,0,1,0,0,0,0
132780,99999,2019,08,16,61.9,11,52.0,11,1016.9,11,995.1,11,15.3,11,3.9,11,7.8,999.9,78.3,,49.1,,0.0,G,999.9,0,0,0,0,0,0
710944,99999,2019,04,12,23.3,11,20.4,11,1017.1,11,9999.9,0,8.4,11,4.9,11,8.9,999.9,24.8,*,21.2,*,99.99,,999.9,0,0,1,0,0,0
710944,99999,2019,08,21,49.8,11,37.7,11,1022.2,11,9999.9,0,38.6,11,7.2,11,13.0,19.0,53.6,*,42.8,*,0.0,I,999.9,0,0,0,0,0,0
865950,99999,2019,08,10,52.1,11,44.3,11,1017.4,11,1018.0,11,6.2,11,10.6,11,14.0,21.0,54.0,*,50.0,*,0.52,G,999.9,0,0,0,0,0,0
718434,99999,2019,05,23,34.8,11,18.3,11,1024.5,11,9999.9,0,25.0,11,11.9,11,14.0,15.9,41.0,*,24.8,*,0.0,I,999.9,0,0,0,0,0,0
718434,99999,2019,07,23,72.4,11,53.3,11,1017.0,11,9999.9,0,15.0,11,4.5,11,7.0,999.9,80.6,*,64.4,*,0.0,I,999.9,0,0,0,0,0,0
818480,99999,2019,05,24,83.4,11,61.2,11,1011.6,11,984.8,11,999.9,0,2.3,11,5.1,13.4,97.7,,71.4,,0.0,I,999.9,0,0,0,0,0,0
998171,99999,2019,01,16,48.8,11,41.5,11,1027.4,11,9999.9,0,999.9,0,5.6,11,8.0,999.9,51.6,*,41.5,*,0.0,I,999.9,0,0,0,0,0,0
719053,99999,2019,03,19,7.3,11,2.1,11,1014.8,11,9999.9,0,9.3,11,18.3,11,22.9,28.0,17.6,*,-4.0,*,99.99,,999.9,0,0,1,0,0,0
026610,99999,2019,01,30,15.3,11,14.1,11,1003.7,11,974.9,11,20.2,11,999.9,0,999.9,999.9,25.0,*,7.0,,0.0,G,999.9,0,0,1,0,0,0
718429,99999,2019,06,17,50.8,11,40.0,11,1020.5,11,9999.9,0,15.0,11,7.3,11,11.1,999.9,55.4,*,46.4,*,0.0,I,999.9,0,0,0,0,0,0
710435,99999,2019,02,28,-0.9,11,-11.5,11,1036.5,11,9999.9,0,20.0,11,6.7,11,9.9,999.9,19.4,*,-7.6,*,0.0,I,999.9,0,0,0,0,0,0
710435,99999,2019,03,07,16.6,11,6.0,11,1008.2,11,9999.9,0,16.8,11,6.0,11,9.9,999.9,24.8,*,5.0,*,99.99,,999.9,0,0,1,0,0,0
710435,99999,2019,06,26,49.8,11,34.0,11,1025.4,11,9999.9,0,25.0,11,7.3,11,11.1,999.9,59.0,*,42.8,*,0.0,I,999.9,0,0,0,0,0,0
710435,99999,2019,07,26,56.4,11,35.4,11,1011.8,11,9999.9,0,25.0,11,10.3,11,12.0,19.0,62.6,*,46.4,*,0.0,I,999.9,0,0,0,0,0,0
710435,99999,2019,08,19,37.4,11,33.5,11,1022.3,11,9999.9,0,12.1,11,4.2,11,7.0,999.9,44.6,*,32.0,*,99.99,,999.9,1,1,1,0,0,0
719494,99999,2019,07,19,54.9,11,44.3,11,1009.4,11,9999.9,0,15.0,11,4.9,11,7.0,999.9,57.2,*,51.8,*,0.0,I,999.9,0,0,0,0,0,0
043410,99999,2019,06,26,51.5,11,34.9,11,1015.9,11,1014.5,11,999.9,0,6.0,11,13.0,999.9,63.9,,41.2,,0.0,I,999.9,0,0,0,0,0,0
703855,25369,2019,07,23,61.3,11,55.2,11,1017.8,11,1010.5,11,9.4,11,4.8,11,11.1,26.0,70.0,,52.0,,0.18,B,999.9,0,1,0,0,0,0
714724,99999,2019,07,29,57.5,11,52.0,11,1019.4,11,9999.9,0,15.0,11,3.5,11,5.1,999.9,60.8,*,51.8,*,0.0,I,999.9,0,0,0,0,0,0
719104,99999,2019,03,26,-0.4,11,-5.0,11,1014.8,11,9999.9,0,15.0,11,11.7,11,15.9,999.9,3.2,*,-5.8,*,0.0,I,999.9,0,0,0,0,0,0
719104,99999,2019,05,10,32.8,11,31.8,11,1006.6,11,9999.9,0,5.3,11,12.9,11,18.1,999.9,33.8,*,32.0,*,99.99,,999.9,0,1,1,0,0,0
719104,99999,2019,07,11,44.3,11,41.5,11,1008.4,11,9999.9,0,12.4,11,17.6,11,20.0,27.0,48.2,*,37.4,*,0.0,I,999.9,1,0,0,0,0,0
145440,99999,2019,05,29,60.8,11,51.7,11,1011.8,11,947.6,11,10.9,11,3.7,9,7.8,999.9,68.0,*,50.9,,0.5,G,999.9,0,1,0,0,0,0
710513,27201,2019,08,24,30.4,11,27.7,11,998.8,11,9999.9,0,16.9,10,15.5,11,22.9,999.9,33.8,*,28.4,*,99.99,,999.9,0,0,1,0,0,0
867580,99999,2019,03,13,71.3,11,63.6,11,1015.0,11,917.0,11,999.9,0,2.6,11,3.5,999.9,72.9,,69.8,,0.0,I,999.9,0,0,0,0,0,0
710358,99999,2019,06,03,35.3,11,33.5,11,1011.6,11,9999.9,0,4.3,11,7.3,11,9.9,15.0,37.4,*,33.8,*,99.99,,999.9,1,1,1,0,0,0
476490,99999,2019,03,13,47.1,11,26.3,11,1013.2,11,993.7,11,12.4,11,14.4,11,18.1,999.9,50.9,*,38.7,,0.12,E,999.9,0,1,0,0,0,0
145540,99999,2019,02,11,40.7,11,34.4,11,1008.3,11,981.0,11,6.4,11,7.9,11,17.5,999.9,57.2,,33.1,*,0.0,G,999.9,0,1,1,0,0,0
719550,99999,2019,02,09,18.1,11,0.6,11,1035.1,11,9999.9,0,15.0,11,3.8,11,9.9,15.9,32.0,*,6.8,*,0.0,I,999.9,0,0,0,0,0,0
619960,99999,2019,08,08,47.9,11,38.4,11,1007.0,11,1003.5,11,999.9,0,23.0,11,28.0,50.9,52.7,,43.7,,0.0,I,999.9,0,0,0,0,0,0
718794,99999,2019,01,12,27.9,11,23.0,11,1030.9,11,9999.9,0,14.5,11,1.3,11,4.1,999.9,33.8,*,23.0,*,0.0,I,999.9,0,0,0,0,0,0
867370,99999,2019,03,13,69.2,11,62.6,11,1016.0,11,882.5,11,999.9,0,0.0,11,999.9,999.9,73.8,,64.0,,0.0,I,999.9,0,0,0,0,0,0
719574,99999,2019,05,02,17.6,11,5.7,11,1031.4,11,9999.9,0,35.0,11,7.1,11,9.9,999.9,23.0,*,12.2,*,99.99,,999.9,0,0,1,0,0,0
719574,99999,2019,06,08,60.1,11,28.9,11,1018.8,11,9999.9,0,34.5,11,3.0,11,6.0,999.9,68.0,*,44.6,*,0.0,I,999.9,0,0,0,0,0,0
867140,99999,2019,01,23,78.0,11,60.0,11,1013.4,11,904.9,11,999.9,0,4.8,11,9.3,17.7,89.8,,67.5,,0.0,I,999.9,0,0,0,0,0,0
719485,99999,2019,05,24,45.1,11,27.9,11,1020.2,11,9999.9,0,15.0,11,6.4,11,13.0,15.0,50.0,*,39.2,*,0.0,I,999.9,0,0,0,0,0,0
719485,99999,2019,06,04,37.9,11,30.9,11,1022.2,11,9999.9,0,15.0,11,15.8,11,19.0,24.1,41.0,*,33.8,*,0.0,I,999.9,0,0,0,0,0,0
145370,99999,2019,06,25,76.1,11,67.3,11,1022.1,11,1004.0,11,9.5,11,2.3,10,5.8,999.9,84.9,*,64.9,,0.94,G,999.9,0,0,0,0,0,0
819170,99999,2019,02,13,75.4,11,68.4,11,1013.0,11,965.0,11,999.9,0,4.3,11,9.5,15.9,80.1,,73.4,,0.0,I,999.9,0,0,0,0,0,0
710934,99999,2019,08,10,42.3,11,41.3,11,1021.5,11,9999.9,0,7.2,11,7.3,11,13.0,999.9,44.6,*,41.0,*,99.99,,999.9,1,1,0,0,0,0
013730,99999,2019,03,30,41.0,11,27.7,11,1008.9,11,988.5,11,999.9,0,3.1,11,7.8,19.4,48.2,,32.5,*,0.0,G,6.3,0,0,0,0,0,0
874480,99999,2019,04,11,56.8,11,47.3,11,1020.5,9,964.0,9,5.4,11,2.8,11,8.0,999.9,81.0,,46.0,,0.0,I,999.9,1,0,0,0,0,0
865950,99999,2019,06,28,56.4,11,54.5,11,1010.4,11,1010.9,11,6.2,11,6.3,11,9.9,999.9,59.4,*,51.1,*,0.0,G,999.9,0,1,0,0,0,0
867620,99999,2019,08,11,73.3,11,60.5,11,1021.1,11,967.4,11,999.9,0,2.2,11,6.0,13.0,84.7,,63.9,,0.0,I,999.9,0,0,0,0,0,0
716010,99999,2019,06,05,48.2,11,46.1,11,1013.6,11,9999.9,0,8.9,11,8.7,11,15.0,20.0,50.0,*,46.4,*,99.99,,999.9,0,1,0,0,0,0
868120,99999,2019,03,13,73.5,11,72.5,11,1012.2,11,975.2,11,999.9,0,1.5,11,8.0,21.4,81.1,,72.0,,0.0,I,999.9,0,0,0,0,0,0
